zdid,,,lxid,,,ysfsbm,zdmc
3789,NULL,NULL,1,NULL,NULL,1,德伯斯
3790,NULL,NULL,1,NULL,NULL,1,景阳屯
3791,NULL,NULL,1,NULL,NULL,1,索伦
3792,NULL,NULL,1,NULL,NULL,1,丰林
3793,NULL,NULL,1,NULL,NULL,1,白海
3794,NULL,NULL,1,NULL,NULL,1,金银沟
3795,NULL,NULL,1,NULL,NULL,1,明水河
3796,NULL,NULL,1,NULL,NULL,1,西口
3797,NULL,NULL,1,NULL,NULL,1,五叉沟
3798,NULL,NULL,1,NULL,NULL,1,牛汾台
3799,NULL,NULL,1,NULL,NULL,1,白狼
3800,NULL,NULL,1,NULL,NULL,1,南兴安
3801,NULL,NULL,1,NULL,NULL,1,北兴安
3802,NULL,NULL,1,NULL,NULL,1,阿尔山
3803,NULL,NULL,1,NULL,NULL,1,老伊尔施
3804,NULL,NULL,1,NULL,NULL,1,伊尔施
3805,NULL,NULL,1,NULL,NULL,1,双阳
3806,NULL,NULL,1,NULL,NULL,1,泉沟
3807,NULL,NULL,1,NULL,NULL,1,八面城
3808,NULL,NULL,1,NULL,NULL,1,曲家店
3809,NULL,NULL,1,NULL,NULL,1,三江口
3810,NULL,NULL,1,NULL,NULL,1,金宝屯
3811,NULL,NULL,1,NULL,NULL,1,山场屯
3812,NULL,NULL,1,NULL,NULL,1,大土山
3813,NULL,NULL,1,NULL,NULL,1,卧虎屯
3814,NULL,NULL,1,NULL,NULL,1,堡石图
3815,NULL,NULL,1,NULL,NULL,1,茂林
3816,NULL,NULL,1,NULL,NULL,1,保康
3817,NULL,NULL,1,NULL,NULL,1,金山
3818,NULL,NULL,1,NULL,NULL,1,丰库
3819,NULL,NULL,1,NULL,NULL,1,满汉营
3820,NULL,NULL,1,NULL,NULL,1,于海屯
3821,NULL,NULL,1,NULL,NULL,1,三宝屯
3822,NULL,NULL,1,NULL,NULL,1,佟家店
3823,NULL,NULL,1,NULL,NULL,1,开通
3824,NULL,NULL,1,NULL,NULL,1,胡家店
3825,NULL,NULL,1,NULL,NULL,1,二龙山
3826,NULL,NULL,1,NULL,NULL,1,四合屯
3827,NULL,NULL,1,NULL,NULL,1,黑水
3828,NULL,NULL,1,NULL,NULL,1,南洮南
3829,NULL,NULL,1,NULL,NULL,1,洮南
3830,NULL,NULL,1,NULL,NULL,1,大仙
3831,NULL,NULL,1,NULL,NULL,1,阳山
3832,NULL,NULL,1,NULL,NULL,1,镇赉
3833,NULL,NULL,1,NULL,NULL,1,坦途
3834,NULL,NULL,1,NULL,NULL,1,街基
3835,NULL,NULL,1,NULL,NULL,1,泰来
3836,NULL,NULL,1,NULL,NULL,1,乌兰昭
3837,NULL,NULL,1,NULL,NULL,1,克利
3838,NULL,NULL,1,NULL,NULL,1,平洋
3839,NULL,NULL,1,NULL,NULL,1,江桥
3840,NULL,NULL,1,NULL,NULL,1,大兴
3841,NULL,NULL,1,NULL,NULL,1,汤池
3842,NULL,NULL,1,NULL,NULL,1,三间房
3843,NULL,NULL,1,NULL,NULL,1,通辽北
3844,NULL,NULL,1,NULL,NULL,1,昆都庙
3845,NULL,NULL,1,NULL,NULL,1,双泡子
3846,NULL,NULL,1,NULL,NULL,1,花吐古拉
3847,NULL,NULL,1,NULL,NULL,1,舍伯吐
3848,NULL,NULL,1,NULL,NULL,1,前十家
3849,NULL,NULL,1,NULL,NULL,1,珠日河牧场
3850,NULL,NULL,1,NULL,NULL,1,毛告吐
3851,NULL,NULL,1,NULL,NULL,1,莫莫营子
3852,NULL,NULL,1,NULL,NULL,1,道老杜
3853,NULL,NULL,1,NULL,NULL,1,四合台
3854,NULL,NULL,1,NULL,NULL,1,扎鲁特
3855,NULL,NULL,1,NULL,NULL,1,塔力根土
3856,NULL,NULL,1,NULL,NULL,1,石灰窑
3857,NULL,NULL,1,NULL,NULL,1,布敦化
3858,NULL,NULL,1,NULL,NULL,1,白音胡硕
3859,NULL,NULL,1,NULL,NULL,1,新艾里
3860,NULL,NULL,1,NULL,NULL,1,双山屯
3861,NULL,NULL,1,NULL,NULL,1,杜尔基
3862,NULL,NULL,1,NULL,NULL,1,乌兰中
3863,NULL,NULL,1,NULL,NULL,1,乌斯台
3864,NULL,NULL,1,NULL,NULL,1,车家营子
3865,NULL,NULL,1,NULL,NULL,1,吐列毛杜
3866,NULL,NULL,1,NULL,NULL,1,好力套高
3867,NULL,NULL,1,NULL,NULL,1,西哲里木
3868,NULL,NULL,1,NULL,NULL,1,莺歌
3869,NULL,NULL,1,NULL,NULL,1,燕舞
3870,NULL,NULL,1,NULL,NULL,1,哈日努拉
3871,NULL,NULL,1,NULL,NULL,1,白云
3872,NULL,NULL,1,NULL,NULL,1,云端
3873,NULL,NULL,1,NULL,NULL,1,珠斯花
3874,NULL,NULL,1,NULL,NULL,1,霍林郭勒
3875,NULL,NULL,1,NULL,NULL,1,霍林河
3876,NULL,NULL,1,NULL,NULL,1,哈尔滨北
3877,NULL,NULL,1,NULL,NULL,1,齐齐哈尔南
3878,NULL,NULL,1,NULL,NULL,1,忠工屯
3879,NULL,NULL,1,NULL,NULL,1,石门子
3880,NULL,NULL,1,NULL,NULL,1,新绰源
3881,NULL,NULL,1,NULL,NULL,1,塔尔气
3882,NULL,NULL,1,NULL,NULL,1,汇流河
3883,NULL,NULL,1,NULL,NULL,1,牧原
3884,NULL,NULL,1,NULL,NULL,1,煤田
3885,NULL,NULL,1,NULL,NULL,1,乌尔旗汗
3886,NULL,NULL,1,NULL,NULL,1,岩山
3887,NULL,NULL,1,NULL,NULL,1,原林
3888,NULL,NULL,1,NULL,NULL,1,库都尔
3889,NULL,NULL,1,NULL,NULL,1,新帐房
3890,NULL,NULL,1,NULL,NULL,1,岭南
3891,NULL,NULL,1,NULL,NULL,1,岭北
3892,NULL,NULL,1,NULL,NULL,1,图里河
3893,NULL,NULL,1,NULL,NULL,1,伊图里河
3894,NULL,NULL,1,NULL,NULL,1,哈达
3895,NULL,NULL,1,NULL,NULL,1,根河
3896,NULL,NULL,1,NULL,NULL,1,朝中
3897,NULL,NULL,1,NULL,NULL,1,朝原
3898,NULL,NULL,1,NULL,NULL,1,静岭
3899,NULL,NULL,1,NULL,NULL,1,金林
3900,NULL,NULL,1,NULL,NULL,1,金河
3901,NULL,NULL,1,NULL,NULL,1,牛耳河
3902,NULL,NULL,1,NULL,NULL,1,阿龙山
3903,NULL,NULL,1,NULL,NULL,1,阿乌尼
3904,NULL,NULL,1,NULL,NULL,1,满归
3905,NULL,NULL,1,NULL,NULL,1,大其拉哈
3906,NULL,NULL,1,NULL,NULL,1,喀喇其
3907,NULL,NULL,1,NULL,NULL,1,克一河
3908,NULL,NULL,1,NULL,NULL,1,索图罕
3909,NULL,NULL,1,NULL,NULL,1,甘河
3910,NULL,NULL,1,NULL,NULL,1,吉文
3911,NULL,NULL,1,NULL,NULL,1,阿里河
3912,NULL,NULL,1,NULL,NULL,1,得耳布尔
3913,NULL,NULL,1,NULL,NULL,1,莫尔道嘎
3914,NULL,NULL,1,NULL,NULL,1,小榆树
3915,NULL,NULL,1,NULL,NULL,1,二道湾
3916,NULL,NULL,1,NULL,NULL,1,青水山
3917,NULL,NULL,1,NULL,NULL,1,团结
3918,NULL,NULL,1,NULL,NULL,1,拉哈
3919,NULL,NULL,1,NULL,NULL,1,光明
3920,NULL,NULL,1,NULL,NULL,1,六合镇
3921,NULL,NULL,1,NULL,NULL,1,八方
3922,NULL,NULL,1,NULL,NULL,1,讷河
3923,NULL,NULL,1,NULL,NULL,1,恒地营
3924,NULL,NULL,1,NULL,NULL,1,老莱
3925,NULL,NULL,1,NULL,NULL,1,伊拉哈
3926,NULL,NULL,1,NULL,NULL,1,九三
3927,NULL,NULL,1,NULL,NULL,1,弯道
3928,NULL,NULL,1,NULL,NULL,1,鹤山
3929,NULL,NULL,1,NULL,NULL,1,新高峰
3930,NULL,NULL,1,NULL,NULL,1,新彦
3931,NULL,NULL,1,NULL,NULL,1,嫩江
3932,NULL,NULL,1,NULL,NULL,1,哈达阳
3933,NULL,NULL,1,NULL,NULL,1,哈力图
3934,NULL,NULL,1,NULL,NULL,1,小黑山
3935,NULL,NULL,1,NULL,NULL,1,红彦
3936,NULL,NULL,1,NULL,NULL,1,达拉滨
3937,NULL,NULL,1,NULL,NULL,1,大杨树东
3938,NULL,NULL,1,NULL,NULL,1,大杨树
3939,NULL,NULL,1,NULL,NULL,1,春亭阁
3940,NULL,NULL,1,NULL,NULL,1,乌鲁布铁
3941,NULL,NULL,1,NULL,NULL,1,朝阳村
3942,NULL,NULL,1,NULL,NULL,1,讷尔克气
3943,NULL,NULL,1,NULL,NULL,1,白桦排
3944,NULL,NULL,1,NULL,NULL,1,加南
3945,NULL,NULL,1,NULL,NULL,1,加格达奇
3946,NULL,NULL,1,NULL,NULL,1,松树林
3947,NULL,NULL,1,NULL,NULL,1,小扬气
3948,NULL,NULL,1,NULL,NULL,1,古源
3949,NULL,NULL,1,NULL,NULL,1,大扬气
3950,NULL,NULL,1,NULL,NULL,1,劲松
3951,NULL,NULL,1,NULL,NULL,1,新天
3952,NULL,NULL,1,NULL,NULL,1,太阳沟
3953,NULL,NULL,1,NULL,NULL,1,塔源
3954,NULL,NULL,1,NULL,NULL,1,林海
3955,NULL,NULL,1,NULL,NULL,1,新林
3956,NULL,NULL,1,NULL,NULL,1,大乌苏
3957,NULL,NULL,1,NULL,NULL,1,碧州
3958,NULL,NULL,1,NULL,NULL,1,翠岗
3959,NULL,NULL,1,NULL,NULL,1,塔尔根
3960,NULL,NULL,1,NULL,NULL,1,塔河
3961,NULL,NULL,1,NULL,NULL,1,绣峰
3962,NULL,NULL,1,NULL,NULL,1,瓦拉干
3963,NULL,NULL,1,NULL,NULL,1,盘古
3964,NULL,NULL,1,NULL,NULL,1,聂河
3965,NULL,NULL,1,NULL,NULL,1,阿木尔
3966,NULL,NULL,1,NULL,NULL,1,图强
3967,NULL,NULL,1,NULL,NULL,1,漠河
3968,NULL,NULL,1,NULL,NULL,1,古莲
3969,NULL,NULL,1,NULL,NULL,1,翠峰
3970,NULL,NULL,1,NULL,NULL,1,宏图
3971,NULL,NULL,1,NULL,NULL,1,呼源
3972,NULL,NULL,1,NULL,NULL,1,呼中
3973,NULL,NULL,1,NULL,NULL,1,碧水
3974,NULL,NULL,1,NULL,NULL,1,高头
3975,NULL,NULL,1,NULL,NULL,1,冯屯
3976,NULL,NULL,1,NULL,NULL,1,塔哈
3977,NULL,NULL,1,NULL,NULL,1,群力
3978,NULL,NULL,1,NULL,NULL,1,中和
3979,NULL,NULL,1,NULL,NULL,1,哈川
3980,NULL,NULL,1,NULL,NULL,1,富裕
3981,NULL,NULL,1,NULL,NULL,1,树林
3982,NULL,NULL,1,NULL,NULL,1,富海
3983,NULL,NULL,1,NULL,NULL,1,依安
3984,NULL,NULL,1,NULL,NULL,1,古城
3985,NULL,NULL,1,NULL,NULL,1,克山
3986,NULL,NULL,1,NULL,NULL,1,克东
3987,NULL,NULL,1,NULL,NULL,1,二井
3988,NULL,NULL,1,NULL,NULL,1,二龙山屯
3989,NULL,NULL,1,NULL,NULL,1,五大连池
3990,NULL,NULL,1,NULL,NULL,1,龙镇
3991,NULL,NULL,1,NULL,NULL,1,龙门河
3992,NULL,NULL,1,NULL,NULL,1,辰清
3993,NULL,NULL,1,NULL,NULL,1,孙吴
3994,NULL,NULL,1,NULL,NULL,1,西岗子
3995,NULL,NULL,1,NULL,NULL,1,锦河
3996,NULL,NULL,1,NULL,NULL,1,黑河
3997,NULL,NULL,1,NULL,NULL,1,哈尔滨东
3998,NULL,NULL,1,NULL,NULL,1,兴福
3999,NULL,NULL,1,NULL,NULL,1,东津
4000,NULL,NULL,1,NULL,NULL,1,全胜
4001,NULL,NULL,1,NULL,NULL,1,龙船
4002,NULL,NULL,1,NULL,NULL,1,庆安
4003,NULL,NULL,1,NULL,NULL,1,高老
4004,NULL,NULL,1,NULL,NULL,1,双丰
4005,NULL,NULL,1,NULL,NULL,1,王杨
4006,NULL,NULL,1,NULL,NULL,1,铁力
4007,NULL,NULL,1,NULL,NULL,1,桃山
4008,NULL,NULL,1,NULL,NULL,1,石长
4009,NULL,NULL,1,NULL,NULL,1,神树
4010,NULL,NULL,1,NULL,NULL,1,圣浪
4011,NULL,NULL,1,NULL,NULL,1,界山
4012,NULL,NULL,1,NULL,NULL,1,小白
4013,NULL,NULL,1,NULL,NULL,1,朗乡
4014,NULL,NULL,1,NULL,NULL,1,带岭
4015,NULL,NULL,1,NULL,NULL,1,松青
4016,NULL,NULL,1,NULL,NULL,1,南岔
4017,NULL,NULL,1,NULL,NULL,1,绿潭
4018,NULL,NULL,1,NULL,NULL,1,晨明
4019,NULL,NULL,1,NULL,NULL,1,威岭
4020,NULL,NULL,1,NULL,NULL,1,浩良河
4021,NULL,NULL,1,NULL,NULL,1,香兰
4022,NULL,NULL,1,NULL,NULL,1,汤原
4023,NULL,NULL,1,NULL,NULL,1,望江
4024,NULL,NULL,1,NULL,NULL,1,兴莲
4025,NULL,NULL,1,NULL,NULL,1,莲江口
4026,NULL,NULL,1,NULL,NULL,1,佳木斯
4027,NULL,NULL,1,NULL,NULL,1,柳树
4028,NULL,NULL,1,NULL,NULL,1,金山屯
4029,NULL,NULL,1,NULL,NULL,1,西林
4030,NULL,NULL,1,NULL,NULL,1,苔青
4031,NULL,NULL,1,NULL,NULL,1,美溪
4032,NULL,NULL,1,NULL,NULL,1,伊春
4033,NULL,NULL,1,NULL,NULL,1,双子河
4034,NULL,NULL,1,NULL,NULL,1,友好
4035,NULL,NULL,1,NULL,NULL,1,红山
4036,NULL,NULL,1,NULL,NULL,1,五营
4037,NULL,NULL,1,NULL,NULL,1,红星
4038,NULL,NULL,1,NULL,NULL,1,新青
4039,NULL,NULL,1,NULL,NULL,1,汤旺河
4040,NULL,NULL,1,NULL,NULL,1,乌伊岭
4041,NULL,NULL,1,NULL,NULL,1,半截河
4042,NULL,NULL,1,NULL,NULL,1,鹤立
4043,NULL,NULL,1,NULL,NULL,1,新华
4044,NULL,NULL,1,NULL,NULL,1,峻德
4045,NULL,NULL,1,NULL,NULL,1,鹤岗
4046,NULL,NULL,1,NULL,NULL,1,宝泉岭
4047,NULL,NULL,1,NULL,NULL,1,鹤北
4048,NULL,NULL,1,NULL,NULL,1,永胜
4049,NULL,NULL,1,NULL,NULL,1,四马架
4050,NULL,NULL,1,NULL,NULL,1,太平镇
4051,NULL,NULL,1,NULL,NULL,1,丰乐镇
4052,NULL,NULL,1,NULL,NULL,1,笔架山
4053,NULL,NULL,1,NULL,NULL,1,福利屯
4054,NULL,NULL,1,NULL,NULL,1,双鸭山
4055,NULL,NULL,1,NULL,NULL,1,升昌
4056,NULL,NULL,1,NULL,NULL,1,红兴隆
4057,NULL,NULL,1,NULL,NULL,1,新友谊
4058,NULL,NULL,1,NULL,NULL,1,九营
4059,NULL,NULL,1,NULL,NULL,1,富锦
4060,NULL,NULL,1,NULL,NULL,1,向阳川
4061,NULL,NULL,1,NULL,NULL,1,建三江
4062,NULL,NULL,1,NULL,NULL,1,换新天
4063,NULL,NULL,1,NULL,NULL,1,前进镇
4064,NULL,NULL,1,NULL,NULL,1,洪河
4065,NULL,NULL,1,NULL,NULL,1,前锋
4066,NULL,NULL,1,NULL,NULL,1,东二道河
4067,NULL,NULL,1,NULL,NULL,1,寒葱沟
4068,NULL,NULL,1,NULL,NULL,1,抚远
4069,NULL,NULL,1,NULL,NULL,1,双柳
4070,NULL,NULL,1,NULL,NULL,1,宝清
4071,NULL,NULL,1,NULL,NULL,1,富江镇
4072,NULL,NULL,1,NULL,NULL,1,桦林
4073,NULL,NULL,1,NULL,NULL,1,柴河
4074,NULL,NULL,1,NULL,NULL,1,五林
4075,NULL,NULL,1,NULL,NULL,1,朱家沟
4076,NULL,NULL,1,NULL,NULL,1,宝林
4077,NULL,NULL,1,NULL,NULL,1,楚山
4078,NULL,NULL,1,NULL,NULL,1,向阳
4079,NULL,NULL,1,NULL,NULL,1,林口
4080,NULL,NULL,1,NULL,NULL,1,古城镇
4081,NULL,NULL,1,NULL,NULL,1,亚河
4082,NULL,NULL,1,NULL,NULL,1,青山
4083,NULL,NULL,1,NULL,NULL,1,虎山
4084,NULL,NULL,1,NULL,NULL,1,佛岭
4085,NULL,NULL,1,NULL,NULL,1,通天屯
4086,NULL,NULL,1,NULL,NULL,1,勃利
4087,NULL,NULL,1,NULL,NULL,1,杏树
4088,NULL,NULL,1,NULL,NULL,1,倭肯
4089,NULL,NULL,1,NULL,NULL,1,阎家
4090,NULL,NULL,1,NULL,NULL,1,桦南
4091,NULL,NULL,1,NULL,NULL,1,八虎力
4092,NULL,NULL,1,NULL,NULL,1,孟家岗
4093,NULL,NULL,1,NULL,NULL,1,申家店
4094,NULL,NULL,1,NULL,NULL,1,长发屯
4095,NULL,NULL,1,NULL,NULL,1,东佳木斯
4096,NULL,NULL,1,NULL,NULL,1,互助
4097,NULL,NULL,1,NULL,NULL,1,七台河
4098,NULL,NULL,1,NULL,NULL,1,杨木
4099,NULL,NULL,1,NULL,NULL,1,奎山
4100,NULL,NULL,1,NULL,NULL,1,西麻山
4101,NULL,NULL,1,NULL,NULL,1,麻山
4102,NULL,NULL,1,NULL,NULL,1,青龙
4103,NULL,NULL,1,NULL,NULL,1,兰岭
4104,NULL,NULL,1,NULL,NULL,1,滴道
4105,NULL,NULL,1,NULL,NULL,1,鸡西
4106,NULL,NULL,1,NULL,NULL,1,鸡东
4107,NULL,NULL,1,NULL,NULL,1,东海
4108,NULL,NULL,1,NULL,NULL,1,永安乡
4109,NULL,NULL,1,NULL,NULL,1,黑台
4110,NULL,NULL,1,NULL,NULL,1,连珠山
4111,NULL,NULL,1,NULL,NULL,1,密山西
4112,NULL,NULL,1,NULL,NULL,1,密山
4113,NULL,NULL,1,NULL,NULL,1,裴德
4114,NULL,NULL,1,NULL,NULL,1,兴凯
4115,NULL,NULL,1,NULL,NULL,1,杨岗
4116,NULL,NULL,1,NULL,NULL,1,凯北
4117,NULL,NULL,1,NULL,NULL,1,卫星
4118,NULL,NULL,1,NULL,NULL,1,虎林
4119,NULL,NULL,1,NULL,NULL,1,迎春
4120,NULL,NULL,1,NULL,NULL,1,东方红
4121,NULL,NULL,1,NULL,NULL,1,八面通
4122,NULL,NULL,1,NULL,NULL,1,梨树镇
4123,NULL,NULL,1,NULL,NULL,1,石磷
4124,NULL,NULL,1,NULL,NULL,1,柳毛
4125,NULL,NULL,1,NULL,NULL,1,亚布力南
4126,NULL,NULL,1,NULL,NULL,1,长汀镇
4127,NULL,NULL,1,NULL,NULL,1,石岘
4128,NULL,NULL,1,NULL,NULL,1,汪清
4129,NULL,NULL,1,NULL,NULL,1,大兴沟
4130,NULL,NULL,1,NULL,NULL,1,庙岭
4131,NULL,NULL,1,NULL,NULL,1,天桥岭
4132,NULL,NULL,1,NULL,NULL,1,石头河
4133,NULL,NULL,1,NULL,NULL,1,春阳
4134,NULL,NULL,1,NULL,NULL,1,老松岭
4135,NULL,NULL,1,NULL,NULL,1,鹿道
4136,NULL,NULL,1,NULL,NULL,1,斗沟子
4137,NULL,NULL,1,NULL,NULL,1,马莲河
4138,NULL,NULL,1,NULL,NULL,1,东京城
4139,NULL,NULL,1,NULL,NULL,1,石头
4140,NULL,NULL,1,NULL,NULL,1,兰岗
4141,NULL,NULL,1,NULL,NULL,1,宁安
4142,NULL,NULL,1,NULL,NULL,1,温春
4143,NULL,NULL,1,NULL,NULL,1,海浪
4144,NULL,NULL,1,NULL,NULL,1,卡路屯
4145,NULL,NULL,1,NULL,NULL,1,东门
4146,NULL,NULL,1,NULL,NULL,1,孙家
4147,NULL,NULL,1,NULL,NULL,1,平房
4148,NULL,NULL,1,NULL,NULL,1,周家
4149,NULL,NULL,1,NULL,NULL,1,牛家
4150,NULL,NULL,1,NULL,NULL,1,拉林
4151,NULL,NULL,1,NULL,NULL,1,背荫河
4152,NULL,NULL,1,NULL,NULL,1,安家
4153,NULL,NULL,1,NULL,NULL,1,五常
4154,NULL,NULL,1,NULL,NULL,1,杜家
4155,NULL,NULL,1,NULL,NULL,1,山河屯
4156,NULL,NULL,1,NULL,NULL,1,平安
4157,NULL,NULL,1,NULL,NULL,1,棋盘
4158,NULL,NULL,1,NULL,NULL,1,金珠
4159,NULL,NULL,1,NULL,NULL,1,亚复
4160,NULL,NULL,1,NULL,NULL,1,大口钦
4161,NULL,NULL,1,NULL,NULL,1,前窑
4162,NULL,NULL,1,NULL,NULL,1,丰广
4163,NULL,NULL,1,NULL,NULL,1,吉舒
4164,NULL,NULL,1,NULL,NULL,1,东富
4165,NULL,NULL,1,NULL,NULL,1,蛟河西
4166,NULL,NULL,1,NULL,NULL,1,威虎岭北
4167,NULL,NULL,1,NULL,NULL,1,大石头南
4168,NULL,NULL,1,NULL,NULL,1,安图西
4169,NULL,NULL,1,NULL,NULL,1,延吉西
4170,NULL,NULL,1,NULL,NULL,1,珲春
4171,NULL,NULL,1,NULL,NULL,1,大西
4172,NULL,NULL,1,NULL,NULL,1,图们北
4173,NULL,NULL,1,NULL,NULL,1,龙井
4174,NULL,NULL,1,NULL,NULL,1,八家子
4175,NULL,NULL,1,NULL,NULL,1,和龙
4176,NULL,NULL,1,NULL,NULL,1,松江镇
4177,NULL,NULL,1,NULL,NULL,1,荒沟西
4178,NULL,NULL,1,NULL,NULL,1,枕头峰
4179,NULL,NULL,1,NULL,NULL,1,十里坪
4180,NULL,NULL,1,NULL,NULL,1,五龙背东
4181,NULL,NULL,1,NULL,NULL,1,凤城东
4182,NULL,NULL,1,NULL,NULL,1,通远堡西
4183,NULL,NULL,1,NULL,NULL,1,南芬北
4184,NULL,NULL,1,NULL,NULL,1,本溪新城
4185,NULL,NULL,1,NULL,NULL,1,沈阳南
4186,NULL,NULL,1,NULL,NULL,1,光辉
4187,NULL,NULL,1,NULL,NULL,1,板杖子
4188,NULL,NULL,1,NULL,NULL,1,辉南
4189,NULL,NULL,1,NULL,NULL,1,杉松岗
4190,NULL,NULL,1,NULL,NULL,1,伊通
4191,NULL,NULL,1,NULL,NULL,1,建安
4192,NULL,NULL,1,NULL,NULL,1,谢家
4193,NULL,NULL,1,NULL,NULL,1,柳河
4194,NULL,NULL,1,NULL,NULL,1,郑家堡
4195,NULL,NULL,1,NULL,NULL,1,驼腰岭
4196,NULL,NULL,1,NULL,NULL,1,五道沟
4197,NULL,NULL,1,NULL,NULL,1,大泉眼
4198,NULL,NULL,1,NULL,NULL,1,三源浦
4199,NULL,NULL,1,NULL,NULL,1,通沟
4200,NULL,NULL,1,NULL,NULL,1,干沟
4201,NULL,NULL,1,NULL,NULL,1,二密河
4202,NULL,NULL,1,NULL,NULL,1,通化
4203,NULL,NULL,1,NULL,NULL,1,通化县
4204,NULL,NULL,1,NULL,NULL,1,古城子
4205,NULL,NULL,1,NULL,NULL,1,桓龙湖
4206,NULL,NULL,1,NULL,NULL,1,五女山
4207,NULL,NULL,1,NULL,NULL,1,大雅河
4208,NULL,NULL,1,NULL,NULL,1,雅河
4209,NULL,NULL,1,NULL,NULL,1,天桥沟
4210,NULL,NULL,1,NULL,NULL,1,东通化
4211,NULL,NULL,1,NULL,NULL,1,水洞
4212,NULL,NULL,1,NULL,NULL,1,鸭园
4213,NULL,NULL,1,NULL,NULL,1,铁厂
4214,NULL,NULL,1,NULL,NULL,1,万隆
4215,NULL,NULL,1,NULL,NULL,1,果松
4216,NULL,NULL,1,NULL,NULL,1,石湖
4217,NULL,NULL,1,NULL,NULL,1,老岭
4218,NULL,NULL,1,NULL,NULL,1,双安屯
4219,NULL,NULL,1,NULL,NULL,1,黄柏
4220,NULL,NULL,1,NULL,NULL,1,西阳岔
4221,NULL,NULL,1,NULL,NULL,1,阳岔
4222,NULL,NULL,1,NULL,NULL,1,集安
4223,NULL,NULL,1,NULL,NULL,1,菇园
4224,NULL,NULL,1,NULL,NULL,1,道清
4225,NULL,NULL,1,NULL,NULL,1,老营
4226,NULL,NULL,1,NULL,NULL,1,白山市
4227,NULL,NULL,1,NULL,NULL,1,石人
4228,NULL,NULL,1,NULL,NULL,1,林子头
4229,NULL,NULL,1,NULL,NULL,1,遥林
4230,NULL,NULL,1,NULL,NULL,1,松岭
4231,NULL,NULL,1,NULL,NULL,1,三队
4232,NULL,NULL,1,NULL,NULL,1,花山
4233,NULL,NULL,1,NULL,NULL,1,临江
4234,NULL,NULL,1,NULL,NULL,1,靖宇
4235,NULL,NULL,1,NULL,NULL,1,三道湖
4236,NULL,NULL,1,NULL,NULL,1,抚松
4237,NULL,NULL,1,NULL,NULL,1,大栗子
4238,NULL,NULL,1,NULL,NULL,1,咋子
4239,NULL,NULL,1,NULL,NULL,1,江源
4240,NULL,NULL,1,NULL,NULL,1,大东
4241,NULL,NULL,1,NULL,NULL,1,枫叶岭
4242,NULL,NULL,1,NULL,NULL,1,湾沟
4243,NULL,NULL,1,NULL,NULL,1,平川
4244,NULL,NULL,1,NULL,NULL,1,青沟子
4245,NULL,NULL,1,NULL,NULL,1,松树镇
4246,NULL,NULL,1,NULL,NULL,1,氡泉
4247,NULL,NULL,1,NULL,NULL,1,仙人桥
4248,NULL,NULL,1,NULL,NULL,1,黄泥崴子
4249,NULL,NULL,1,NULL,NULL,1,小山
4250,NULL,NULL,1,NULL,NULL,1,松江河
4251,NULL,NULL,1,NULL,NULL,1,板石河
4252,NULL,NULL,1,NULL,NULL,1,柳毛沟
4253,NULL,NULL,1,NULL,NULL,1,泉阳
4254,NULL,NULL,1,NULL,NULL,1,北岗
4255,NULL,NULL,1,NULL,NULL,1,影壁山
4256,NULL,NULL,1,NULL,NULL,1,砬子河
4257,NULL,NULL,1,NULL,NULL,1,露水河
4258,NULL,NULL,1,NULL,NULL,1,二岔
4259,NULL,NULL,1,NULL,NULL,1,火炬沟
4260,NULL,NULL,1,NULL,NULL,1,白河
4261,NULL,NULL,1,NULL,NULL,1,盐池
4262,NULL,NULL,1,NULL,NULL,1,灵武
4263,NULL,NULL,1,NULL,NULL,1,湘潭北
4264,NULL,NULL,1,NULL,NULL,1,新化南
4265,NULL,NULL,1,NULL,NULL,1,芷江
4266,NULL,NULL,1,NULL,NULL,1,南曹
4267,NULL,NULL,1,NULL,NULL,1,孟庄
4268,NULL,NULL,1,NULL,NULL,1,新郑机场
4269,NULL,NULL,1,NULL,NULL,1,宋城路
4270,NULL,NULL,1,NULL,NULL,1,运粮河
4271,NULL,NULL,1,NULL,NULL,1,绿博园
4272,NULL,NULL,1,NULL,NULL,1,贾鲁河
4273,NULL,NULL,1,NULL,NULL,1,李朗所
4274,NULL,NULL,1,NULL,NULL,1,深圳坪山
4275,NULL,NULL,1,NULL,NULL,1,惠州南
4276,NULL,NULL,1,NULL,NULL,1,惠东
4277,NULL,NULL,1,NULL,NULL,1,鲘门
4278,NULL,NULL,1,NULL,NULL,1,汕尾
4279,NULL,NULL,1,NULL,NULL,1,陆丰
4280,NULL,NULL,1,NULL,NULL,1,葵潭
4281,NULL,NULL,1,NULL,NULL,1,普宁
4282,NULL,NULL,1,NULL,NULL,1,潮阳
4283,NULL,NULL,1,NULL,NULL,1,潮汕
4284,NULL,NULL,1,NULL,NULL,1,饶平
4285,NULL,NULL,1,NULL,NULL,1,诏安
4286,NULL,NULL,1,NULL,NULL,1,云霄
4287,NULL,NULL,1,NULL,NULL,1,漳浦
4288,NULL,NULL,1,NULL,NULL,1,福田
4289,NULL,NULL,1,NULL,NULL,1,古镇
4290,NULL,NULL,1,NULL,NULL,1,江海
4291,NULL,NULL,1,NULL,NULL,1,江门
4292,NULL,NULL,1,NULL,NULL,1,礼乐
4293,NULL,NULL,1,NULL,NULL,1,新会
4294,NULL,NULL,1,NULL,NULL,1,阿达日格
